recency,baby,computers,fixed_telephony,furniture_decor,musical_instruments,sports_leisure,telephony,toys,other_categories,freight_value,frequency_medium,mean_review_score,ratio_comment_message
474,0.0,0.0,0.0,0.0,0.0,28.0,0.0,0.0,0.0,14.52,0,1,0.0
167,0.0,0.0,0.0,0.0,0.0,129.9,0.0,0.0,0.0,13.46,0,1,0.0
367,263.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87.01,0,1,0.0
271,0.0,0.0,0.0,49.9,0.0,0.0,0.0,0.0,0.0,19.59,0,1,100.0
16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71.0,27.45,0,1,100.0
289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,360.0,37.019999999999996,0,3,0.0
303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.11,1,5,100.0
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,12.48,0,1,0.0
460,0.0,0.0,0.0,77.0,0.0,0.0,0.0,0.0,0.0,71.34,0,5,100.0
259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.9,0.0,21.19,0,5,100.0
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.71,0,5,100.0
492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,0,5,0.0
201,0.0,0.0,0.0,97.0,0.0,0.0,0.0,0.0,0.0,14.41,1,5,0.0
540,0.0,0.0,0.0,0.0,0.0,354.48,0.0,0.0,0.0,58.86,0,4,100.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.32,1,5,100.0
220,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.9,12.02,0,5,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.82,1,4,0.0
113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.19,1,5,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.99,8.63,0,5,100.0
94,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70.0,19.46,1,1,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.9,1,5,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,295.0,20.17,0,5,0.0
173,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.6,60.44,1,1,100.0
262,0.0,0.0,0.0,628.9,0.0,0.0,0.0,0.0,0.0,41.95,0,5,100.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138.23,0,5,100.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.9,16.79,0,5,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,1,5,0.0
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.15,0,5,0.0
472,240.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.85,0,5,0.0
449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.86,1,3,0.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66.96,12.91,0,5,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.74,1,4,0.0
282,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.11,1,5,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.51,0,4,0.0
566,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0,5,100.0
216,0.0,0.0,26.9,0.0,0.0,0.0,0.0,0.0,0.0,16.79,0,5,0.0
159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.99,15.74,0,4,0.0
56,0.0,0.0,0.0,89.9,0.0,0.0,0.0,0.0,0.0,18.93,0,5,0.0
121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,0,5,100.0
135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.9,18.51,0,5,0.0
353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.08,0,5,100.0
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.9,15.1,0,5,100.0
53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.23,1,5,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.66,0,5,0.0
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,0,4,100.0
79,0.0,0.0,0.0,0.0,0.0,250.0,0.0,0.0,0.0,20.72,1,5,100.0
325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.89,0.0,13.37,1,5,0.0
469,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.68,1,4,100.0
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9,24.189999999999998,1,5,0.0
431,0.0,0.0,0.0,0.0,0.0,0.0,15.9,0.0,0.0,15.1,0,5,100.0
21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.52,0,5,0.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.62,0,5,0.0
676,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,16.11,1,5,100.0
120,0.0,0.0,0.0,0.0,0.0,0.0,29.99,0.0,0.0,7.39,0,5,100.0
549,0.0,0.0,0.0,79.5,0.0,0.0,0.0,0.0,0.0,20.64,0,5,100.0
510,0.0,0.0,0.0,0.0,0.0,0.0,35.98,0.0,0.0,21.92,0,1,100.0
120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.49,1,5,100.0
87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.56,0,5,0.0
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,8.11,0,5,0.0
359,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.05,1,1,100.0
81,0.0,0.0,0.0,0.0,0.0,0.0,27.99,0.0,0.0,17.06,0,5,100.0
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,1,5,0.0
321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,26.29,1,5,100.0
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.8,16.92,1,5,0.0
92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.99,8.82,0,5,0.0
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.74,0,5,100.0
279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.99,9.44,1,1,0.0
372,0.0,0.0,0.0,0.0,0.0,240.0,0.0,0.0,0.0,36.18,0,5,0.0
341,0.0,0.0,0.0,0.0,0.0,119.8,0.0,0.0,0.0,27.16,0,5,100.0
406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.03,1,4,100.0
171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,175.0,15.98,0,5,100.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.73,0,4,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,1,5,0.0
274,36.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,0,5,100.0
72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.23,0,1,100.0
365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.05,1,5,0.0
475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.8,0,5,100.0
330,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186.99,0.0,16.94,1,5,0.0
102,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.39,0,4,100.0
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.37,1,4,100.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.79,0,1,0.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.95,1,5,100.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.9,8.53,1,4,0.0
192,0.0,0.0,0.0,0.0,0.0,0.0,29.99,0.0,0.0,11.85,0,5,100.0
24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.47,1,5,0.0
135,225.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.24,0,5,0.0
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.5,0.0,15.1,0,5,100.0
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,5,0.0
274,0.0,0.0,0.0,0.0,0.0,59.0,0.0,0.0,0.0,25.69,0,4,100.0
123,0.0,0.0,16.99,0.0,0.0,0.0,0.0,0.0,0.0,18.23,0,5,0.0
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,5,0.0
556,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99,17.78,1,4,100.0
30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.47,0,1,100.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,18.23,0,2,0.0
451,0.0,0.0,0.0,0.0,0.0,69.9,0.0,0.0,0.0,11.99,0,5,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.98,0,5,0.0
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.27,1,5,100.0
244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.99,9.06,0,5,0.0
320,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,140.89,36.31,1,5,0.0
304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,0,1,0.0
217,0.0,599.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.41000000000001,0,5,100.0
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.94,0,1,100.0
380,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34,0,4,0.0
215,0.0,0.0,0.0,45.91,0.0,0.0,0.0,0.0,0.0,17.6,1,5,0.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72,0,5,100.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.49,7.87,0,5,0.0
275,0.0,0.0,0.0,299.0,0.0,0.0,0.0,0.0,0.0,21.58,0,5,0.0
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.17,0,4,100.0
44,0.0,0.0,0.0,75.9,0.0,0.0,0.0,0.0,0.0,13.87,0,5,0.0
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.26,0,5,0.0
150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.46,0,5,100.0
151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.89,17.93,0,4,100.0
62,134.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.21,1,4,100.0
157,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,12.79,0,4,100.0
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.7,8.72,0,5,0.0
166,37.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72,0,5,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.32,27.36,1,4,0.0
23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.43,1,1,100.0
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.8,1,3,0.0
181,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.72,0,4,100.0
378,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,3,0.0
134,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.23,0,5,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.53,0,1,100.0
263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,0,1,100.0
197,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.9,17.99,1,1,0.0
178,29.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.15,1,5,0.0
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.72,0,1,0.0
229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,0.0,14.1,0,1,100.0
57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.75,0,1,0.0
275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.21,1,5,0.0
424,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.75,0,5,0.0
343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.11,1,5,100.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.42,0,5,100.0
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.73,0,5,0.0
22,0.0,0.0,0.0,0.0,0.0,139.9,0.0,0.0,0.0,33.12,0,5,0.0
196,0.0,0.0,0.0,0.0,0.0,182.0,0.0,0.0,0.0,18.52,0,2,100.0
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,15.1,0,1,100.0
510,0.0,0.0,0.0,0.0,0.0,0.0,17.99,0.0,0.0,10.96,0,1,0.0
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,12.48,0,5,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.99,7.39,0,5,0.0
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.16,1,5,0.0
264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,1,4,0.0
213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,770.0,46.36,0,5,100.0
39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.65,0,5,0.0
481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.88,0,5,0.0
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,17.7,0,5,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.99,88.96,0,4,100.0
427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.09,1,1,0.0
431,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.9,26.36,1,3,100.0
472,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.05,0,5,100.0
65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.75,0,5,100.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.0,12.79,0,5,0.0
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,12.48,0,3,100.0
402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.97,45.26,0,5,100.0
287,0.0,0.0,0.0,0.0,0.0,169.0,0.0,0.0,0.0,15.93,0,4,100.0
103,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.7,1,5,0.0
291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.95,0,5,100.0
24,0.0,0.0,0.0,0.0,0.0,39.0,0.0,0.0,0.0,18.37,1,5,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.23,1,2,0.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.42,0,1,0.0
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.22,1,1,0.0
514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72,0,5,0.0
250,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36.0,15.1,0,3,0.0
283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.03,0,5,0.0
214,189.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.12,0,2,0.0
126,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.5,14.78,0,2,0.0
362,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.82,0,2,0.0
260,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.97,0,4,0.0
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.97,1,5,0.0
84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.9,13.05,1,4,100.0
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.54,0,5,100.0
301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.9,18.3,0,1,0.0
393,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.88,0,1,0.0
163,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.82,0,1,100.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.47,0,4,0.0
253,0.0,0.0,0.0,0.0,0.0,29.9,0.0,0.0,0.0,7.78,0,1,0.0
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.24,0,5,100.0
91,34.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.29,0,5,100.0
178,0.0,0.0,0.0,0.0,0.0,99.0,0.0,0.0,19.9,25.560000000000002,0,5,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.0,9.86,1,5,100.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.42,0,4,0.0
155,0.0,0.0,0.0,0.0,0.0,0.0,42.0,0.0,0.0,7.87,0,5,100.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.48,0,5,100.0
107,0.0,0.0,0.0,0.0,0.0,0.0,59.97,0.0,0.0,36.46,0,5,100.0
8,0.0,0.0,0.0,0.0,0.0,28.9,0.0,0.0,0.0,12.86,0,5,0.0
80,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.26,1,2,0.0
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.99,8.11,0,4,0.0
368,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.59,1,1,0.0
315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.46,0,2,100.0
194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.4,16.62,1,1,0.0
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.76,1,1,100.0
440,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.94,0,4,100.0
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.21,0,5,100.0
146,0.0,0.0,0.0,139.8,0.0,0.0,0.0,0.0,0.0,24.86,0,1,0.0
406,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.16,0,5,100.0
14,89.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.65,0,5,0.0
10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.08,0,5,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,31.13,0,5,100.0
188,0.0,0.0,0.0,0.0,0.0,299.9,0.0,0.0,0.0,13.6,1,5,0.0
22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.75,37.400000000000006,0,4,0.0
371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.34,0,5,0.0
348,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,339.9,10.12,1,4,100.0
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.44,0,1,0.0
506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.9,12.3,1,5,100.0
46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.0,0,5,0.0
91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,0,5,100.0
276,0.0,0.0,0.0,139.9,0.0,0.0,0.0,0.0,0.0,60.3,0,4,20.0
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.3,15.1,0,5,0.0
223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,11.85,0,4,0.0
303,0.0,0.0,0.0,0.0,0.0,0.0,280.0,0.0,0.0,13.46,0,3,100.0
122,0.0,0.0,0.0,45.8,0.0,0.0,0.0,0.0,0.0,7.39,1,3,0.0
78,130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.33,0,4,100.0
284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.7,0,5,0.0
336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,359.9,18.28,0,5,0.0
461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0,5,100.0
56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.4,7.39,0,4,100.0
101,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.0,23.03,0,3,100.0
98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.92,0,4,0.0
36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0,4,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.63,0,4,0.0
178,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.5,0,4,100.0
437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.69,0,5,0.0
41,0.0,0.0,0.0,0.0,0.0,29.99,0.0,0.0,0.0,12.87,0,3,100.0
458,0.0,0.0,0.0,0.0,0.0,0.0,13.98,0.0,0.0,25.63,0,5,0.0
435,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34,1,5,0.0
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.0,12.82,0,3,0.0
555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,259.8,80.68,0,1,0.0
184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.24,0,5,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.51,1,5,0.0
257,0.0,0.0,0.0,0.0,0.0,51.8,0.0,0.0,0.0,11.73,1,4,0.0
177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,5,100.0
104,0.0,0.0,0.0,0.0,0.0,388.9,0.0,0.0,0.0,36.72,0,3,0.0
211,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.43,1,5,0.0
92,47.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.58,2,5,0.0
86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.49,19.32,0,4,0.0
214,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.79,1,5,100.0
252,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.2,0,5,0.0
436,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.89,0.0,16.3,1,5,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.87,0,5,0.0
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,319.0,20.03,0,5,0.0
426,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.15,0,5,100.0
172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.3,0,4,0.0
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.18,0,4,100.0
277,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.9,12.48,0,5,0.0
77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.99,8.29,0,5,100.0
247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.9,28.0,0,4,0.0
500,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.91,1,4,100.0
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.99,12.79,0,5,0.0
470,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.99,12.77,0,4,0.0
29,277.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.02,0,5,100.0
100,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.31,0,5,0.0
450,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.09,0,5,0.0
381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.33,1,5,100.0
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.4,1,5,0.0
104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.45,0,5,0.0
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.18,0,1,100.0
32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.67,0,1,0.0
514,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.9,0.0,11.82,0,1,0.0
169,0.0,0.0,0.0,0.0,0.0,139.0,0.0,0.0,0.0,25.42,0,1,0.0
106,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,115.0,27.54,0,5,100.0
373,0.0,0.0,0.0,10.99,0.0,0.0,0.0,0.0,0.0,11.85,0,5,0.0
449,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.57,0,5,100.0
444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.43,1,5,100.0
123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.88,1,5,0.0
111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.9,23.42,0,4,0.0
558,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,21.26,0,4,0.0
171,0.0,0.0,0.0,0.0,0.0,15.5,0.0,0.0,0.0,11.85,1,5,0.0
298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.58,0,5,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.89,0,5,100.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.48,0,5,0.0
493,0.0,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0.0,11.28,0,5,0.0
135,0.0,0.0,0.0,37.5,0.0,0.0,0.0,0.0,0.0,36.46,1,5,0.0
117,2110.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,154.9,0,4,100.0
417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.26,0,1,100.0
494,0.0,0.0,0.0,0.0,0.0,0.0,29.9,0.0,0.0,14.52,0,1,100.0
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,121.22,0,5,100.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.0,7.39,0,2,100.0
254,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.0,18.15,0,5,0.0
