recency,baby,computers,fixed_telephony,furniture_decor,musical_instruments,sports_leisure,telephony,toys,other_categories,freight_value,frequency_medium,mean_review_score,ratio_comment_message
27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.79,1,4,0.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.92,1,5,100.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,1,5,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.5,43.68,1,5,0.0
52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.41,1,5,100.0
249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,899.9,80.43,0,5,100.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.12,0,4,100.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0,5,100.0
51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.99,11.85,0,1,100.0
192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99,15.1,0,5,0.0
356,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.1,0,5,100.0
168,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.9,17.88,0,5,0.0
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.98,15.56,0,5,0.0
369,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,729.0,19.27,0,5,100.0
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.95,1,4,0.0
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,299.99,0.0,19.35,0,5,0.0
114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0,5,100.0
63,0.0,0.0,0.0,0.0,0.0,59.9,0.0,0.0,0.0,7.78,0,5,0.0
239,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.99,0,2,0.0
231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.99,15.1,0,2,0.0
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,22.64,0,5,100.0
427,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.12,0,5,100.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.48,1,5,100.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.33,0,5,0.0
33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.9,19.32,1,5,100.0
144,0.0,0.0,0.0,0.0,0.0,0.0,21.0,0.0,0.0,45.3,0,5,100.0
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,5,0.0
62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.99,15.1,0,5,100.0
230,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72,0,4,100.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9,0.0,7.78,0,5,0.0
122,0.0,0.0,0.0,0.0,0.0,105.9,0.0,0.0,0.0,17.99,1,1,100.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.16,0,1,100.0
272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.3,0,4,100.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.86,1,5,100.0
3,0.0,0.0,0.0,89.18,0.0,0.0,0.0,0.0,0.0,16.59,1,1,0.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.98,0.0,23.46,0,5,0.0
167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.85,0,4,0.0
81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.72,1,3,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.11,1,3,100.0
31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.39,1,2,0.0
302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.99,32.44,0,3,100.0
335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.11,0,4,100.0
211,0.0,0.0,0.0,0.0,0.0,155.07,0.0,0.0,0.0,62.550000000000004,1,5,100.0
396,0.0,0.0,0.0,0.0,0.0,31.0,0.0,0.0,0.0,14.52,0,5,0.0
331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,169.39999999999998,47.37,0,5,0.0
315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.28,0,5,100.0
52,0.0,0.0,0.0,0.0,0.0,31.5,0.0,0.0,0.0,16.79,0,1,0.0
20,0.0,0.0,0.0,0.0,0.0,129.9,0.0,0.0,0.0,57.16,0,4,100.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.49,15.1,0,4,0.0
286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,0,4,0.0
183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.11,0,5,0.0
50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.17,0,5,0.0
71,0.0,0.0,0.0,32.0,0.0,0.0,0.0,0.0,0.0,13.37,0,3,100.0
25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.62,0,5,0.0
130,119.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.09,0,5,0.0
55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,122.99,14.61,0,5,0.0
189,0.0,0.0,0.0,0.0,0.0,109.95,0.0,0.0,0.0,16.53,1,1,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,190.9,16.09,0,1,0.0
100,0.0,0.0,0.0,69.9,0.0,0.0,0.0,0.0,0.0,19.98,0,5,0.0
6,229.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.23,0,4,0.0
71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0,3,0.0
122,0.0,1340.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.79,0,4,100.0
230,0.0,0.0,0.0,0.0,425.71,0.0,0.0,0.0,0.0,47.44,0,5,0.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82,0,5,0.0
238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.23,0,5,100.0
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.67,0,5,0.0
76,0.0,0.0,0.0,0.0,0.0,0.0,29.99,0.0,0.0,15.1,0,5,0.0
203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9,0.0,7.78,0,5,100.0
137,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,5,100.0
138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,4,0.0
302,0.0,0.0,0.0,0.0,0.0,65.0,0.0,0.0,0.0,25.73,1,4,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176.5,16.12,1,5,100.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.88,0,3,0.0
96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,3,0.0
75,0.0,0.0,0.0,0.0,278.9,0.0,0.0,0.0,0.0,15.68,1,5,0.0
216,0.0,0.0,0.0,0.0,0.0,159.9,0.0,0.0,0.0,14.14,1,1,100.0
129,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.94,1,1,100.0
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,96.84,0,5,0.0
154,43.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.11,1,5,100.0
88,0.0,0.0,0.0,0.0,0.0,149.0,0.0,0.0,0.0,14.06,1,5,0.0
107,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.9,7.94,0,5,100.0
75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.79,0,5,0.0
232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.4,0,5,0.0
266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.9,11.85,0,5,100.0
27,0.0,0.0,0.0,0.0,0.0,0.0,27.99,0.0,0.0,15.23,0,5,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.0,14.72,0,5,0.0
376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.61,0,5,100.0
213,0.0,0.0,0.0,0.0,0.0,0.0,49.9,0.0,0.0,8.72,0,1,0.0
315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.79,0,4,100.0
103,0.0,0.0,0.0,0.0,0.0,0.0,68.9,0.0,0.0,15.92,0,1,100.0
164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.67,0,1,0.0
48,0.0,0.0,0.0,0.0,0.0,0.0,15.9,0.0,0.0,7.78,0,1,0.0
351,79.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.17,0,5,100.0
141,101.80000000000001,0.0,0.0,0.0,0.0,0.0,0.0,94.9,0.0,57.81,0,1,100.0
313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,0,1,100.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.82,1,5,0.0
161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26,1,1,100.0
255,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,25.61,0,5,0.0
309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.99,0.0,21.45,0,2,0.0
334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.42,0,5,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.76,1,5,100.0
197,0.0,0.0,0.0,0.0,0.0,0.0,499.9,0.0,0.0,18.25,0,4,100.0
26,0.0,0.0,0.0,0.0,0.0,22.49,0.0,0.0,0.0,7.87,0,3,0.0
322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,189.99,17.09,1,5,100.0
442,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0,1,100.0
318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.9,16.79,0,1,0.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.65,15.1,0,1,0.0
402,0.0,0.0,0.0,0.0,0.0,0.0,37.99,0.0,0.0,14.11,0,5,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.51,0,5,0.0
28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.5,18.23,0,5,100.0
407,0.0,0.0,0.0,40.0,0.0,0.0,0.0,0.0,0.0,14.52,0,5,100.0
251,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.82,1,5,0.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,16.95,0,4,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,15.1,0,3,0.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.64,0,4,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.98,26.86,0,4,0.0
49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.4,16.14,1,5,100.0
89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.23,0,5,100.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,1,5,100.0
304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.79,0,4,100.0
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.51,1,5,0.0
118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.42,0,5,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0,24.99,0.0,0.0,15.1,0,5,100.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.99,21.02,0,4,100.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,279.99,25.34,0,4,100.0
236,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,0,5,0.0
156,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,8.27,0,1,0.0
199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.0,11.85,0,5,100.0
48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.99,8.72,0,4,0.0
245,0.0,0.0,0.0,0.0,0.0,59.9,0.0,0.0,0.0,16.18,0,2,0.0
142,0.0,0.0,0.0,0.0,0.0,0.0,19.9,0.0,0.0,15.1,0,1,0.0
350,59.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.26,1,2,100.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.2,0,1,100.0
103,0.0,0.0,0.0,59.9,0.0,0.0,0.0,0.0,0.0,14.17,1,5,100.0
227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,149.9,0.0,16.81,1,5,0.0
376,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.9,0.0,17.96,1,4,0.0
261,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.59,1,4,0.0
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49.44,0,5,100.0
144,0.0,0.0,0.0,0.0,0.0,39.9,0.0,0.0,0.0,15.1,0,4,0.0
35,0.0,0.0,0.0,0.0,0.0,70.0,0.0,0.0,0.0,25.64,0,4,0.0
197,174.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.81,0,4,0.0
302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.85,0,4,0.0
78,0.0,0.0,0.0,0.0,0.0,418.0,0.0,0.0,0.0,90.62,1,5,0.0
333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.86,0,1,0.0
162,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159.0,14.13,0,1,100.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.56,0,4,100.0
78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,0,5,100.0
74,0.0,0.0,0.0,199.8,0.0,0.0,0.0,0.0,0.0,80.61,1,5,0.0
234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.26,0,5,100.0
360,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96,0,4,0.0
278,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,4,0.0
281,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.57,1,4,100.0
38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,12.79,0,5,0.0
280,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,15.3,0,1,0.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,114.9,0.0,16.56,1,2,0.0
33,0.0,0.0,0.0,110.0,0.0,0.0,0.0,0.0,0.0,11.39,1,1,0.0
554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.65,1,5,100.0
61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.36,1,4,0.0
176,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.08,1,4,100.0
288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,139.9,38.61,0,5,0.0
139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,0,5,0.0
110,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,215.97,23.83,0,5,100.0
162,0.0,0.0,0.0,0.0,0.0,229.9,0.0,0.0,0.0,14.16,0,4,100.0
310,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.16,0,1,100.0
317,0.0,0.0,0.0,0.0,0.0,56.61,0.0,0.0,0.0,23.27,0,3,100.0
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0,18.23,0,5,100.0
430,0.0,0.0,0.0,0.0,0.0,0.0,263.98,0.0,0.0,23.32,1,5,100.0
262,0.0,0.0,0.0,189.0,0.0,0.0,0.0,0.0,0.0,32.07,0,5,0.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.79,12.48,0,4,0.0
158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0,5,100.0
145,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.9,16.79,0,5,0.0
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,58.0,0,5,0.0
20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.9,22.06,0,1,100.0
15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.51,0,5,0.0
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.4,0,5,0.0
308,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.92,0,4,100.0
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.69,0,5,100.0
395,0.0,0.0,0.0,43.99,0.0,0.0,0.0,0.0,0.0,10.96,0,5,100.0
345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,1,5,0.0
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.1,1,4,0.0
166,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.15,0,4,100.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.72,1,4,100.0
316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.34,1,1,0.0
363,0.0,0.0,0.0,0.0,0.0,65.9,0.0,0.0,0.0,18.7,0,5,100.0
97,0.0,0.0,0.0,0.0,0.0,520.0,0.0,0.0,0.0,20.08,0,3,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.47,0,5,0.0
405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.33,0,5,100.0
437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.76,29.59,1,3,0.0
420,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.35,0,5,0.0
293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.76,0,4,0.0
421,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.77,1,1,0.0
94,0.0,0.0,0.0,0.0,0.0,22.5,0.0,0.0,0.0,17.06,0,5,0.0
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.36,0,1,100.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.45,1,1,100.0
418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.99,37.13,0,3,0.0
222,0.0,0.0,0.0,89.9,0.0,0.0,0.0,0.0,0.0,16.39,1,3,100.0
165,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.8,0,5,100.0
49,0.0,0.0,0.0,0.0,0.0,93.49,0.0,0.0,0.0,14.05,0,5,0.0
124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,219.9,28.39,0,4,0.0
353,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109.9,52.769999999999996,0,5,100.0
224,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.32,0,4,0.0
188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.44,1,5,0.0
128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.16,0,5,0.0
274,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.38,1,5,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.25,0,5,100.0
363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96,1,5,100.0
358,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.35,0,5,0.0
154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.99,7.78,0,4,0.0
169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.67,0,3,100.0
228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.16,0,5,100.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.1,0,5,0.0
398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37.5,12.93,0,5,0.0
233,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72.34,0,4,100.0
99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,9.51,1,3,100.0
429,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.52,0,3,0.0
343,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2740.0,54.5,1,5,100.0
271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.38,0,5,100.0
366,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.96,0,1,0.0
19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.74,0,5,100.0
144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.79,0,4,0.0
210,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32.64,16.6,0,5,0.0
284,0.0,0.0,0.0,0.0,0.0,69.9,0.0,0.0,0.0,20.98,0,5,0.0
305,0.0,0.0,0.0,0.0,0.0,0.0,48.99,0.0,0.0,7.78,0,5,0.0
128,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,269.0,40.66,1,4,0.0
192,159.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57.79,0,1,0.0
152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.87,0,5,0.0
323,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.78,0,5,0.0
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.1,0,5,100.0
253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.27,0,4,0.0
207,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,110.0,18.02,1,1,100.0
181,0.0,0.0,0.0,0.0,0.0,29.5,0.0,0.0,0.0,16.11,0,2,0.0
43,0.0,0.0,0.0,0.0,0.0,35.0,0.0,0.0,0.0,8.27,0,2,100.0
143,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,68.8,1,5,100.0
180,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,83.9,28.99,0,5,0.0
131,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.99,0.0,20.33,0,5,0.0
67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.23,0,3,100.0
179,0.0,0.0,0.0,84.9,0.0,0.0,0.0,0.0,0.0,19.13,1,5,100.0
58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.71,1,5,0.0
451,0.0,0.0,0.0,59.9,0.0,0.0,0.0,0.0,0.0,13.0,0,1,100.0
74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.99,18.02,1,3,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.55,0,5,100.0
90,0.0,0.0,0.0,0.0,0.0,0.0,0.0,597.9,0.0,21.44,1,5,100.0
92,0.0,0.0,0.0,139.8,0.0,0.0,0.0,0.0,0.0,41.96,0,1,100.0
43,0.0,0.0,0.0,0.0,0.0,308.9,0.0,0.0,0.0,51.989999999999995,1,5,0.0
202,0.0,0.0,0.0,24.99,0.0,0.0,0.0,0.0,0.0,15.1,0,5,100.0
182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0,18.33,1,5,0.0
35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.57,0,5,100.0
208,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,294.99,26.58,0,5,100.0
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.9,12.36,0,5,100.0
417,0.0,0.0,0.0,97.9,0.0,0.0,0.0,0.0,0.0,17.43,1,5,0.0
109,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.66,0,5,100.0
294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.68,0,5,0.0
34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.93,1,3,100.0
76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,248.99,75.69999999999999,0,5,100.0
390,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.06,1,5,100.0
141,0.0,0.0,0.0,0.0,0.0,255.0,0.0,0.0,0.0,23.66,0,1,0.0
12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.41,0,4,100.0
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.26,0,5,0.0
160,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.44,0,5,0.0
29,360.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.43,0,1,100.0
354,0.0,0.0,0.0,389.0,0.0,0.0,0.0,0.0,0.0,90.64,0,5,100.0
267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.26,1,1,0.0
430,0.0,0.0,0.0,189.9,0.0,0.0,0.0,0.0,0.0,23.62,0,5,0.0
140,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.22,1,2,0.0
85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.94,0,5,100.0
54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.36,0,1,0.0
147,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.0,17.94,0,1,0.0
149,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,113.99,13.82,0,1,0.0
402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.35,0,5,100.0
25,0.0,0.0,0.0,0.0,0.0,0.0,21.99,0.0,0.0,15.23,0,5,100.0
54,0.0,0.0,0.0,88.34,0.0,0.0,0.0,0.0,0.0,16.25,0,4,0.0
247,0.0,0.0,0.0,0.0,0.0,41.0,0.0,0.0,0.0,20.12,0,4,0.0
314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.13,0,5,0.0
66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.31,0,2,0.0
391,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.81,0,5,100.0
282,0.0,0.0,0.0,0.0,0.0,124.9,0.0,0.0,0.0,16.63,1,4,0.0
347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.9,14.52,1,4,0.0
